id,name,district_id,type
488,देवदह नगरपालिका,651d4b1633e84749fb8519c7,651d552965ccbc919793f47c
489,लुम्बिनी सांस्कृतिक नगरपालिका,651d4b1633e84749fb8519c7,651d552965ccbc919793f47c
490,सैनामैना नगरपालिका,651d4b1633e84749fb8519c7,651d552965ccbc919793f47c
491,सिद्धार्थनगर नगरपालिका,651d4b1633e84749fb8519c7,651d552965ccbc919793f47c
492,तिलोत्तमा नगरपालिका,651d4b1633e84749fb8519c7,651d552965ccbc919793f47c
493,गैडहवा गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
494,कञ्चन गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
495,कोटहीमाई गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
496,मर्चवारी गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
497,मायादेवी गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
498,ओमसतिया गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
499,रोहिणी गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
500,सम्मरीमाई गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
501,सियारी गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
502,शुद्धोधन गाउँपालिका,651d4b1633e84749fb8519c7,651d4e2848c32a9d79647854
503,कपिलवस्तु नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
504,बुद्धभूमी नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
505,शिवराज नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
506,महाराजगंज नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
507,कृष्णनगर नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
508,बाणगंगा नगरपालिका,651d4b1633e84749fb8519c8,651d552965ccbc919793f47c
509,यसोधरा गाउँपालिका,651d4b1633e84749fb8519c8,651d4e2848c32a9d79647854
510,सुद्धोधन गाउँपालिका,651d4b1633e84749fb8519c8,651d4e2848c32a9d79647854
511,विजयनगर गाउँपालिका,651d4b1633e84749fb8519c8,651d4e2848c32a9d79647854
512,सन्धिखर्क नगरपालिका,651d4b1633e84749fb8519c9,651d552965ccbc919793f47c
513,शितगंगा नगरपालिका,651d4b1633e84749fb8519c9,651d552965ccbc919793f47c
514,भूमिकास्थान नगरपालिका,651d4b1633e84749fb8519c9,651d552965ccbc919793f47c
515,छत्रदेव गाउँपालिका,651d4b1633e84749fb8519c9,651d4e2848c32a9d79647854
516,पाणिनी गाउँपालिका,651d4b1633e84749fb8519c9,651d4e2848c32a9d79647854
517,मालारानी गाउँपालिका,651d4b1633e84749fb8519c9,651d4e2848c32a9d79647854
518,प्यूठान नगरपालिका,651d4b1633e84749fb8519ca,651d552965ccbc919793f47c
519,स्वर्गद्वारी नगरपालिका,651d4b1633e84749fb8519ca,651d552965ccbc919793f47c
520,गौमुखी गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
521,माण्डवी गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
522,सरुमारानी गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
523,मल्लरानी गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
524,नौवहिनी गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
525,झिमरुक गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
526,ऐरावती गाउँपालिका,651d4b1633e84749fb8519ca,651d4e2848c32a9d79647854
527,रोल्पा नगरपालिका,651d4b1633e84749fb8519cb,651d552965ccbc919793f47c
528,त्रिवेणी गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
529,दुईखोली गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
530,माडी गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
531,रुन्टीगढी गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
532,लुङग्री गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
533,सुकिदह गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
534,सुनछहरी गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
535,सुवर्णावती गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
536,थवाङ गाउँपालिका,651d4b1633e84749fb8519cb,651d4e2848c32a9d79647854
537,पुथा उत्तरगंगा गाउँपालिका,651d4b1633e84749fb8519cc,651d4e2848c32a9d79647854
538,भूमे गाउँपालिका,651d4b1633e84749fb8519cc,651d4e2848c32a9d79647854
539,सिस्ने गाउँपालिका,651d4b1633e84749fb8519cc,651d4e2848c32a9d79647854
540,तुल्सीपुर उपमहानगरपालिका,651d4b1633e84749fb8519cd,651d4e4a48c32a9d79647856
541,घोराही उपमहानगरपालिका,651d4b1633e84749fb8519cd,651d4e4a48c32a9d79647856
542,लमही नगरपालिका,651d4b1633e84749fb8519cd,651d552965ccbc919793f47c
543,बंगलाचुली गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
544,दंगीशरण गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
545,गढवा गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
546,राजपुर गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
547,राप्ती गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
548,शान्तिनगर गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
549,बबई गाउँपालिका,651d4b1633e84749fb8519cd,651d4e2848c32a9d79647854
550,नेपालगंज उपमहानगरपालिका,651d4b1633e84749fb8519ce,651d4e4a48c32a9d79647856
551,कोहलपुर नगरपालिका,651d4b1633e84749fb8519ce,651d552965ccbc919793f47c
552,नरैनापुर गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
553,राप्तीसोनारी गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
554,बैजनाथ गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
555,खजुरा गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
556,डुडुवा गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
557,जानकी गाउँपालिका,651d4b1633e84749fb8519ce,651d4e2848c32a9d79647854
558,गुलरिया नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
559,मधुवन नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
560,राजापुर नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
561,ठाकुरबाबा नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
562,बाँसगढी नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
563,बारबर्दिया नगरपालिका,651d4b1633e84749fb8519cf,651d552965ccbc919793f47c
564,बढैयाताल गाउँपालिका,651d4b1633e84749fb8519cf,651d4e2848c32a9d79647854
565,गेरुवा गाउँपालिका,651d4b1633e84749fb8519cf,651d4e2848c32a9d79647854
566,बर्दघाट नगरपालिका,651d4b1633e84749fb8519d0,651d552965ccbc919793f47c
567,रामग्राम नगरपालिका,651d4b1633e84749fb8519d0,651d552965ccbc919793f47c
568,सुनवल नगरपालिका,651d4b1633e84749fb8519d0,651d552965ccbc919793f47c
569,सुस्ता गाउँपालिका,651d4b1633e84749fb8519d0,651d4e2848c32a9d79647854
570,पाल्हीनन्दन गाउँपालिका,651d4b1633e84749fb8519d0,651d4e2848c32a9d79647854
571,प्रतापपुर गाउँपालिका,651d4b1633e84749fb8519d0,651d4e2848c32a9d79647854
572,सरावल गाउँपालिका,651d4b1633e84749fb8519d0,651d4e2848c32a9d79647854
573,चौरजहारी नगरपालिका,651d4b1633e84749fb8519d1,651d552965ccbc919793f47c
574,आठबिसकोट नगरपालिका,651d4b1633e84749fb8519d1,651d552965ccbc919793f47c
575,बाँफिकोट गाउँपालिका,651d4b1633e84749fb8519d1,651d4e2848c32a9d79647854
576,सानी भेरी गाउँपालिका,651d4b1633e84749fb8519d1,651d4e2848c32a9d79647854
577,शारदा नगरपालिका,651d4b1633e84749fb8519d2,651d552965ccbc919793f47c
578,बागचौर नगरपालिका,651d4b1633e84749fb8519d2,651d552965ccbc919793f47c
579,बनगाड कुपिण्डे नगरपालिका,651d4b1633e84749fb8519d2,651d552965ccbc919793f47c
580,कालिमाटी गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
581,कपुरकोट गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
582,छत्रेश्वरी गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
583,ढोरचौर गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
584,कुमाखमालिका गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
585,दार्मा गाउँपालिका,651d4b1633e84749fb8519d2,651d4e2848c32a9d79647854
586,बीरेन्द्रनगर नगरपालिका,651d4b1633e84749fb8519d3,651d552965ccbc919793f47c
587,भेरीगंगा नगरपालिका,651d4b1633e84749fb8519d3,651d552965ccbc919793f47c
588,गुर्भाकोट नगरपालिका,651d4b1633e84749fb8519d3,651d552965ccbc919793f47c
589,पञ्चपुरी नगरपालिका,651d4b1633e84749fb8519d3,651d552965ccbc919793f47c
590,लेकवेशी नगरपालिका,651d4b1633e84749fb8519d3,651d552965ccbc919793f47c
591,चौकुने गाउँपालिका,651d4b1633e84749fb8519d3,651d4e2848c32a9d79647854
592,बराहताल गाउँपालिका,651d4b1633e84749fb8519d3,651d4e2848c32a9d79647854
593,चिङ्गाड गाउँपालिका,651d4b1633e84749fb8519d3,651d4e2848c32a9d79647854
594,सिम्ता गाउँपालिका,651d4b1633e84749fb8519d3,651d4e2848c32a9d79647854
595,नारायण नगरपालिका,651d4b1633e84749fb8519d4,651d552965ccbc919793f47c
596,दुल्लु नगरपालिका,651d4b1633e84749fb8519d4,651d552965ccbc919793f47c
597,चामुण्डा विन्द्रासैनी नगरपालिका,651d4b1633e84749fb8519d4,651d552965ccbc919793f47c
598,आठबीस नगरपालिका,651d4b1633e84749fb8519d4,651d552965ccbc919793f47c
599,भगवतीमाई गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
600,गुराँस गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
601,डुंगेश्वर गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
602,नौमुले गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
603,महावु गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
604,भैरवी गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
605,ठाँटीकाँध गाउँपालिका,651d4b1633e84749fb8519d4,651d4e2848c32a9d79647854
606,भेरी नगरपालिका,651d4b1633e84749fb8519d5,651d552965ccbc919793f47c
607,छेडागाड नगरपालिका,651d4b1633e84749fb8519d5,651d552965ccbc919793f47c
608,त्रिवेणी नलगाड नगरपालिका,651d4b1633e84749fb8519d5,651d552965ccbc919793f47c
609,बारेकोट गाउँपालिका,651d4b1633e84749fb8519d5,651d4e2848c32a9d79647854
610,कुसे गाउँपालिका,651d4b1633e84749fb8519d5,651d4e2848c32a9d79647854
611,जुनीचाँदे गाउँपालिका,651d4b1633e84749fb8519d5,651d4e2848c32a9d79647854
612,शिवालय गाउँपालिका,651d4b1633e84749fb8519d5,651d4e2848c32a9d79647854
613,ठुली भेरी नगरपालिका,651d4b1633e84749fb8519d6,651d552965ccbc919793f47c
614,त्रिपुरासुन्दरी नगरपालिका,651d4b1633e84749fb8519d6,651d552965ccbc919793f47c
615,डोल्पो बुद्ध गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
616,शे फोक्सुन्डो गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
617,जगदुल्ला गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
618,मुड्केचुला गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
619,काईके गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
620,छार्का ताङसोङ गाउँपालिका,651d4b1633e84749fb8519d6,651d4e2848c32a9d79647854
621,चन्दननाथ नगरपालिका,651d4b1633e84749fb8519d7,651d552965ccbc919793f47c
622,कनकासुन्दरी गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
623,सिंजा गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
624,हिमा गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
625,तिला गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
626,गुठिचौर गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
627,तातोपानी गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
628,पातारासी गाउँपालिका,651d4b1633e84749fb8519d7,651d4e2848c32a9d79647854
629,खाँडाचक्र नगरपालिका,651d4b1633e84749fb8519d8,651d552965ccbc919793f47c
630,रास्कोट नगरपालिका,651d4b1633e84749fb8519d8,651d552965ccbc919793f47c
631,तिलागुफा नगरपालिका,651d4b1633e84749fb8519d8,651d552965ccbc919793f47c
632,पचालझरना गाउँपालिका,651d4b1633e84749fb8519d8,651d4e2848c32a9d79647854
633,सान्नी त्रिवेणी गाउँपालिका,651d4b1633e84749fb8519d8,651d4e2848c32a9d79647854
634,नरहरिनाथ गाउँपालिका,651d4b1633e84749fb8519d8,651d4e2848c32a9d79647854
635,महावै गाउँपालिका,651d4b1633e84749fb8519d8,651d4e2848c32a9d79647854
636,पलाता गाउँपालिका,651d4b1633e84749fb8519d8,651d4e2848c32a9d79647854
637,छायाँनाथ रारा नगरपालिका,651d4b1633e84749fb8519d9,651d552965ccbc919793f47c
638,मुगुम कार्मारोंग गाउँपालिका,651d4b1633e84749fb8519d9,651d4e2848c32a9d79647854
639,सोरु गाउँपालिका,651d4b1633e84749fb8519d9,651d4e2848c32a9d79647854
640,खत्याड गाउँपालिका,651d4b1633e84749fb8519d9,651d4e2848c32a9d79647854
641,सिमकोट गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
642,नाम्खा गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
643,खार्पुनाथ गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
644,सर्केगाड गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
645,चंखेली गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
646,अदानचुली गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
647,ताँजाकोट गाउँपालिका,651d4b1633e84749fb8519da,651d4e2848c32a9d79647854
648,बडीमालिका नगरपालिका,651d4b1633e84749fb8519db,651d552965ccbc919793f47c
649,त्रिवेणी नगरपालिका,651d4b1633e84749fb8519db,651d552965ccbc919793f47c
650,बुढीगंगा नगरपालिका,651d4b1633e84749fb8519db,651d552965ccbc919793f47c
651,बुढीनन्दा नगरपालिका,651d4b1633e84749fb8519db,651d552965ccbc919793f47c
652,गौमुल गाउँपालिका,651d4b1633e84749fb8519db,651d4e2848c32a9d79647854
653,पाण्डव गुफा गाउँपालिका,651d4b1633e84749fb8519db,651d4e2848c32a9d79647854
654,स्वामीकार्तिक गाउँपालिका,651d4b1633e84749fb8519db,651d4e2848c32a9d79647854
655,छेडेदह गाउँपालिका,651d4b1633e84749fb8519db,651d4e2848c32a9d79647854
656,हिमाली गाउँपालिका,651d4b1633e84749fb8519db,651d4e2848c32a9d79647854
657,जयपृथ्वी नगरपालिका,651d4b1633e84749fb8519dc,651d552965ccbc919793f47c
658,बुंगल नगरपालिका,651d4b1633e84749fb8519dc,651d552965ccbc919793f47c
659,तलकोट गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
660,मष्टा गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
661,खप्तडछान्ना गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
662,थलारा गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
663,वित्थडचिर गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
664,सूर्मा गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
665,छबिसपाथिभेरा गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
666,दुर्गाथली गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
667,केदारस्युँ गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
668,काँडा गाउँपालिका,651d4b1633e84749fb8519dc,651d4e2848c32a9d79647854
669,मंगलसेन नगरपालिका,651d4b1633e84749fb8519dd,651d552965ccbc919793f47c
670,कमलबजार नगरपालिका,651d4b1633e84749fb8519dd,651d552965ccbc919793f47c
671,साँफेबगर नगरपालिका,651d4b1633e84749fb8519dd,651d552965ccbc919793f47c
672,पन्चदेवल विनायक नगरपालिका,651d4b1633e84749fb8519dd,651d552965ccbc919793f47c
673,चौरपाटी गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
674,मेल्लेख गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
675,बान्निगढी जयगढ गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
676,रामारोशन गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
677,ढकारी गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
678,तुर्माखाँद गाउँपालिका,651d4b1633e84749fb8519dd,651d4e2848c32a9d79647854
679,दिपायल सिलगढी नगरपालिका,651d4b1633e84749fb8519de,651d552965ccbc919793f47c
680,शिखर नगरपालिका,651d4b1633e84749fb8519de,651d552965ccbc919793f47c
681,पूर्वीचौकी गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
682,बडीकेदार गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
683,जोरायल गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
684,सायल गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
685,आदर्श गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
686,के.आई.सिं. गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
687,बोगटान गाउँपालिका,651d4b1633e84749fb8519de,651d4e2848c32a9d79647854
688,धनगढी उपमहानगरपालिका,651d4b1633e84749fb8519df,651d4e4a48c32a9d79647856
689,टिकापुर नगरपालिका,651d4b1633e84749fb8519df,651d552965ccbc919793f47c
690,घोडाघोडी नगरपालिका,651d4b1633e84749fb8519df,651d552965ccbc919793f47c
691,लम्कीचुहा नगरपालिका,651d4b1633e84749fb8519df,651d552965ccbc919793f47c
692,भजनी नगरपालिका,651d4b1633e84749fb8519df,651d552965ccbc919793f47c
693,गौरीगंगा नगरपालिका,651d4b1633e84749fb8519df,651d552965ccbc919793f47c
694,बर्दगोरिया गाउँपालिका,651d4b1633e84749fb8519df,651d4e2848c32a9d79647854
695,मोहन्याल गाउँपालिका,651d4b1633e84749fb8519df,651d4e2848c32a9d79647854
696,कैलारी गाउँपालिका,651d4b1633e84749fb8519df,651d4e2848c32a9d79647854
697,जोशीपुर गाउँपालिका,651d4b1633e84749fb8519df,651d4e2848c32a9d79647854
698,चुरे गाउँपालिका,651d4b1633e84749fb8519df,651d4e2848c32a9d79647854
699,भीमदत्त नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
700,पुर्नवास नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
701,वेदकोट नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
702,महाकाली नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
703,शुक्लाफाँटा नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
704,बेलौरी नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
705,कृष्णपुर नगरपालिका,651d4b1633e84749fb8519e0,651d552965ccbc919793f47c
706,बेलडाडी गाउँपालिका,651d4b1633e84749fb8519e0,651d4e2848c32a9d79647854
707,लालझाडी गाउँपालिका,651d4b1633e84749fb8519e0,651d4e2848c32a9d79647854
708,अमरगढी नगरपालिका,651d4b1633e84749fb8519e1,651d552965ccbc919793f47c
709,परशुराम नगरपालिका,651d4b1633e84749fb8519e1,651d552965ccbc919793f47c
710,आलिताल गाउँपालिका,651d4b1633e84749fb8519e1,651d4e2848c32a9d79647854
711,भागेश्वर गाउँपालिका,651d4b1633e84749fb8519e1,651d4e2848c32a9d79647854
712,नवदुर्गा गाउँपालिका,651d4b1633e84749fb8519e1,651d4e2848c32a9d79647854
713,अजयमेरु गाउँपालिका,651d4b1633e84749fb8519e1,651d4e2848c32a9d79647854
714,गन्यापधुरा गाउँपालिका,651d4b1633e84749fb8519e1,651d4e2848c32a9d79647854
715,दशरथचन्द नगरपालिका,651d4b1633e84749fb8519e2,651d552965ccbc919793f47c
716,पाटन नगरपालिका,651d4b1633e84749fb8519e2,651d552965ccbc919793f47c
717,मेलौली नगरपालिका,651d4b1633e84749fb8519e2,651d552965ccbc919793f47c
718,पुर्चौडी नगरपालिका,651d4b1633e84749fb8519e2,651d552965ccbc919793f47c
719,सुर्नया गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
720,सिगास गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
721,शिवनाथ गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
722,पञ्चेश्वर गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
723,दोगडाकेदार गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
724,डीलासैनी गाउँपालिका,651d4b1633e84749fb8519e2,651d4e2848c32a9d79647854
725,शैल्यशिखर नगरपालिका,651d4b1633e84749fb8519e3,651d552965ccbc919793f47c
726,मालिकार्जुन गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
727,अपिहिमाल गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
728,दुहुँ गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
729,नौगाड गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
730,मार्मा गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
731,लेकम गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
732,ब्याँस गाउँपालिका,651d4b1633e84749fb8519e3,651d4e2848c32a9d79647854
